code,description
1100,Urinary Tract Infection UTI
1101,Urine catherisation since AUG 2018
1102,Urine Catheterisation since Aug 2019
1103,urine infection
1104,urogenital burning
1105,UROGENITAL ITCHING
1106,Urticaria
1107,UTI Recurrient
1108,Vaccination
1109,Vaginal Discharge
1110,Vaginismus
1111,Valvular Heart Disease
1112,Varicella infection
1113,Varicose Veins
1114,viral encephalitis
1115,Viral Exanthem
1116,Viral fever
1117,viral urti
1118,vitamin B12 190 VITAMIN D3 12
1119,Vitamin B12 deficiency
1120,Vitamin D3 deficiency
1122,watering of eyes
1123,weakness after excessive exersion
1124,Weakness of legs
1125,weakness.
1126,Web-space fungal infection
1128,Weight Loss
1129,white discharge pv
1130,WHOLE BODY ITCHING
1131,Worms in stomach
1132,Wound
1133,wound on left foot
1134,Wrist Pain
1135,fever with chills
1136,fever with chills and rigors
1137,fever without chills
1140,jointpain
1141,joint stiffness
1144,headache on coughing
1145,headache on movement
1146,retroorbital pain
1149,altered sensorium
1150,altered behaviour
1153,GTCS
1155,cough with whitish expectoration
1156,cough with yellowish expectoration
1157,breathlessness NYHA grade 4
1158,chest pain pleuritic
1159,chest pain retrosternal
1160,chest left sided
1163,abdominal pain periumbilical
1164,abdominal pain epigastric region
1165,abdominal pain rt iliac fossa
1166,abdominal pain lt iliac fossa
1167,"diarrhoea watery, no blood or mucus"
1169,increased frequency of micturation
1171,tingling sensetion in feet
1172,numbness in both feet
1173,abdominal pain RUQ
1174,anal itching
1175,anal pain
1176,Bleed PR
1177,"constipation, hard stools, straining, digitation"
1178,Flatulence
1179,gas bloat
1180,INCOMPLETE EVACUATION
1181,Irregular bowels
1182,LUQ pain
1183,Melena
1186,RIF pain
1187,slow transit constipation
1188,weightloss
1189,Abdominal lump
1190,Abdominal swelling
1191,abdominal wall abscess -
1192,"Belching, bloating++"
1193,Bilateral axillary swelling
1194,Bilateral groin swellings
1195,bilateral inguinal region pain +
1196,Bleeding PR (Per Rectum)
1198,bowel frequency
1199,Burning sensation at anus during defecation
1200,discharge -whitish -from peri anal tract
1201,Discharge from anus
1202,Discharge from operation wound
1203,Discharging Sinus
1205,HYDROCELE
1206,Inability/difficulty to pass urine
1207,incidentally detected Gall bladder calculi detected on routine USG.
1208,Incidentally Detected Gall Bladder Calculi on Routine USG During Health checkup
1209,Infected corn abscess
1210,Infection of nail
1211,inguinal region swelling
1212,Itching at anus
1213,Loin to groin pain
1214,1 episode of fall
1215,Abnormal gait
1216,abnormal gait pattern
1217,Abnormal posturing
1218,Abormal gait
1219,Affected memory & recall
1220,Affected right hand ADL
1221,Altered speech
1222,Anterior neck bending
1223,Assymetrical gait
1224,Asymetry in gait
1225,Ataxic gait
1226,Attention seeking behaviour
1227,Balance & coordination deficit has improved
1228,Balance & gait deficit
1229,Balance deficit - Improved
1230,Balance deficit - Moderate
1231,Behaviour disorder
1232,Bladder & bowel incontinence
1233,Both hand weakness
1234,Both UL inco-ordination
1235,Both UL weakness
1236,Bowel incontinence
1237,Breathlessness on minimal exertion
1238,Buckling
7599,Sleep disturbance
1239,Cauda equina syndrome
1240,Change in gait pattern
1241,Change in handwritting - small letters
1242,Cognitive deficit
1243,"Cognitive deficit -  difficulty to follow multi step commands, spellings, delayed recall."
1244,"Cognitive deficit - Delayed recall, memory, disorientation"
1245,Cognitive impairment
1246,Completed 10 session OPD basis
1247,Comprehension deficit
1248,Confused & Disoriented
1249,"Confusion, memory loss"
1250,Coughs occasionally on taking water
1251,CP Quadri with MR
1252,Deconditioning
1253,Decreased verbal communication
1254,Delay in developing sitting balance
1255,Delay in swallowing bolus.
1256,Delay in UL ADL
1257,Delayed milestones with speech deficit
1258,Delayed recall
1259,Delayed responses
1260,Delayed word articulation
1261,Dependent for selfcare
1262,Deterioration in hand writing
1263,Deterioration of handwriting
1264,Developmental delay
1265,Difficult getting down stairs
1266,Difficult in spraying perfume
1267,Difficulty eating right hand
1268,Difficulty in calculation
1269,"Difficulty in comprehension, Memory disturbance, delayed recall"
1270,difficulty in descending stairs
1271,Difficulty in in-hand manipulation
1272,Difficulty in left UL ADL
1273,Difficulty in lifting heavy weights
1274,Difficulty in lifting objects by right hand
1275,Difficulty in lifting objects left hand
1276,Difficulty in lifting weight left hand
1277,Difficulty in reading
1278,Difficulty in right hand ADL
1279,Difficulty in stair climbing & slopes
1280,Difficulty in UL Activity of daily living
1281,Difficulty in Upper limb ADL
1282,Difficulty in using spanner left hand
1283,Difficulty in walking independently
1284,Difficulty in walking long distance
1285,Difficulty in walking outdoors
1286,Difficulty in walking uneven surface
1287,Difficulty in writing
1288,Difficulty in writting & UL ADL
1289,Difficulty left UL ADL
1290,Difficulty performing UL ADL
1291,Difficulty right UL ADL
1292,Difficulty Right UL for ADL
1293,Difficulty to climb / decend stairs
1294,Difficulty to climb stairs
1295,Difficulty to grasp heavy objects
1296,Difficulty to grasp with right hand
1297,"Difficulty to grip with Rt hand ( Brushing, combing & grasping)"
1298,Difficulty to squat
1299,Difficulty to use both UL for ADL
1300,Difficulty to walk even with walker
1301,Difficulty to walk with elbow crutches
1302,Difficulty walking uneven surface
1303,Discomfot / abnormal sensation
1304,Disoriented time & person
1305,Dizziness on head movement
1306,Dribbling of urine
1307,Dysarthria - Follow up
1308,Dystonic tremors both UL
1309,Early heel rise on walking
1310,Easy fatigability 50 steps with cane
1312,Easy fatuguability
1313,Facial assymetry
1314,Fall from height
1315,Fear of fall
1316,Fine motor deficit
1317,Follow up - After 12 sessions left Rotator cuff Tendinitis
1318,Follow up - after 4 weeks OPD Rehab
1319,Follow up - after OPD based Rehab program
1320,Follow up - Improving Right ULweakness
1321,Follow up - Rehab care
1322,Follow up - Trigger finger release
1323,Follow up after Stroke Rehab
1324,Follow up Left Shoulder pain
1325,Follow up- 2 months OPD based Rehab
1326,Follow up- Monitoring milestones
1327,For devlopmental milestone assessment
1328,For follow up after stroke
1329,For lymphedema prophylaxis
1330,For neurodevelopmental assessment
1331,Forgetfulness & naming difficulties
1332,Freezing episodes
1333,freezing episodes 4-5 times / day
1334,frequent falls
1335,Gait abnormality
1336,Gait deviation
1337,Generalised swelling both LL
1338,Giddiness on and off
1339,Giddiness on change of position - all directions but more to inclining to right
1340,Giddiness on head movement in all directions
1341,Giddiness on repositioning
1342,Global developmental delay
1343,Hand inco-ordination mild
1344,Hand writing difficulty
1345,Head injury - Follow up
1346,Heaviness Rt UL
1347,"Hemiplegic gait , balance deficit"
1348,High fall risk
1349,High fall risk on walking uneven surface & stair climbing
1350,Hoarse voice & unclear speech
1351,Hoarsness of voice
1352,Horseness of voice
1353,Hyperactive & Fidgety child
1354,Hyperactive child
1355,Hypersensitivity both feet
1356,IHD
1357,Immobile since 1 month
1358,Imporving memory function
1359,Improving balance & cognitive function
1360,Improving balance deficit
1361,Inability to crawl
1362,Inability to do bilateral UL activities
1363,Inability to fully bend left knee
1364,Inability to move both LL
1365,Inability to move left UL
1366,Inability to sense smell
1367,Inability to sit
1368,Inability to sit independently
1369,Inability to sit to stand / walk independently
1370,Inability to sleep
1371,Inability to speak
1372,Inability to speak / voice production
1373,Inability to stand / walk
1374,Inability to stand / walk even with walker
1375,Inability to stand / walk independently
1376,Inability to stand and walk
1377,Inability to use right UL for self care
1378,Inability to walk independently
1379,Inability to walk since amputation
1380,Inability to walk with crutches
1381,Inco-ordination
1382,Inco-ordination in all 4 limbs
1383,Inco-ordination in UL & LL
1384,Inco-ordination right UL
1385,Increased tendency to fall
1386,Intellectual disability
1387,Intermittent light headedness
1388,"Intermittent memory loss, delayed recall."
1389,Intermittent shivering right UL
1390,Ischemic stroke
1391,isolated speech deficit
1392,L - pronounciation difficulty
1393,Leakage of urine
1394,Left  hemiplegia
1395,Left Ankle pain
1396,Left Claw hand
1397,Left eye visual deficit
1398,Left facial weakness
1399,Left foot drop
1400,Left foot parasthesia & tingling numbness
1401,Left hand contracture
1402,Left hand stiffness
1403,"Left hand weakness , inco-ordination"
1404,Left hand wekaness
1405,"Left Hemiplegia , Rt MCA Infarct, LV Clot"
1406,Left knee pain
1407,Left knee stiffness
1408,Left LL tightness
1409,Left LL wasting
1410,Left LL weakness
1411,Left lower-limb weakness
1412,Left shoulder restriction
1413,Left shoulder stiffness
1415,Left sided weakness since 4 years. UL affected more
1416,Left UL difficulty in fine motor function
1417,Left UL inco-ordination
1418,Left UL incoordination
1419,Left UL weakness
1420,LL incoordination
1421,LL weakness
1422,LMN Type facial palsy
1423,Loss of confidence
1424,Loss of confidence to walk
1425,Loss of hand function post injury
1426,Loss of sensation both LL
1427,Loss of sensation in both LL
1428,Loss of sensation in right leg
1429,Loss of writing skills
1430,Low attention span
1431,Low back pain radiating left LL
1432,Low back pain- Follow up
1433,Low social interaction
1434,Low volume speech
1435,Lower limb inco-ordination
1436,Lower limb weakness
1437,"Memory deficit, delayed recall"
1438,Memory distubance & delayed recall
1439,Memory disturbance
1440,Mental slowness
1441,Mild balance deficit
1442,Mild balance deficit - on uneven surface
1443,Mild facial assymetry
1444,Mild gait deviation
1445,Mild inco-ordination UL
1446,mild instability in walking
1447,Mild neck stiffness
1448,Mild slurred speech
1449,Mild slurring speech
1450,Moderate fall risk
1451,Motor Aphasia
1452,Neck & shoulder pain -Follow -up
1453,Neck stiffness
1454,Needs assistance for limited indoor mobility
1455,Needs assistance sit to stand
1456,Needs supervision when walking
1457,Needs swallow assessment
1458,Neurogenic bladder & bowel
1459,No able to extend back
1460,No active issues
1461,No eye contact
1462,Not able to hold neck
1463,Not able to obey simple verbal commands
1464,"Not able to sit independently , Not able to stand , speech deficit"
1465,Not able to sit on her own
1466,Not able to sit on his own
1467,Not able to speak
1468,Not able to supine to sit
1469,Not able to use left UL for ADL
1470,Not achieved full neck control
7621,Cough better
1471,Not achieved head holding
1472,Not bearing weight left LL
1473,Not obeying SVC
1474,Not using right UL
1475,Not walked since 5 years
1476,Not walked since amputation
1477,Numbness both legs
1478,Numbness left hand
1479,Numbness right LL
1480,Occasional stutter on initiating speech
1481,On and off aggresive behaviour
1482,On and off dizziness
1483,OPD based Rehab ongoing
1484,OPD Follow up
1485,"Operated 20 days back left hip , Ewings sarcoma"
1486,Operated left meningioma - excision
1487,Overhead activity are painful with Rt hand
1488,Pain & stiffness left shoulder
1489,Pain & stiffness right shoulder
1490,Pain both shoulders
1491,Pain in both knees
1492,Pain in both LL
1493,Pain in cervical region
1494,Pain in knee
1495,Pain In left UL & LL
1496,Pain in mid back
1497,pain in nape of neck
1498,Pain in nape of neck & arround mastoid
1499,Pain in nape of neck to Right shoulder
1500,Pain in pubic region
1501,Pain in Right knee
1502,Pain left ankle
1503,Pain left bottock radiating to leg
1504,Pain left hand
1505,Pain left heel
1506,Pain left knee
1507,Pain left ring finger
1508,Pain left scapular region
1509,Pain left shoulder
1510,Pain left shoulder & hand
1511,Pain left UL
1512,Pain low back
1513,Pain n right shoulder
1514,Pain nape of neck
1515,Pain on walking 10-12 steps
1516,Pain over left hip
1517,Pain over neck
1518,Pain over trapezium Rt side
1519,Pain right  hand
1520,pain Right hand palm
1521,Pain Right knee joint
1522,Pain right LL
1523,Pain right shoulder
1524,Pain T-L Spine
1525,Pain while speaking
1526,Paraparesis  recovering well
1527,Percieved heaviness/ abnormal sensation occipital region
1528,Perineal burning sensation
1529,Poor posture
1530,Poor sitting tolerence
1531,Poor suck
1532,Poor trunk controll
1533,Poor voluntary control
1534,Post stroke - Follow up
1535,Posture change
1536,PPRP Right LL
1537,Progressive muscle weakness
1538,Radiating pain
1539,Radiculopathy to both legs
1540,Recovered case of SCI
1541,Recurrent epilepsy
1542,Reduced ability to physical activity
1543,Reduced control right LL
1544,Reduced endurance
1545,Reduced responsiveness
1546,Reduced sensation both lower limbs
1547,Reduced verbal output
1548,Reluctant to use left UL
1549,Repeated chest infections
1550,Repeated falls
1551,Restricted cervical & shoulder girdle movements
1552,Restricted left shoulder movements
1553,Restricted movement left shoulder
1554,Restricted ROM Rt Knee
1555,Restriction left shoulder movements
1556,Restriction neck movement
1557,Restrited movement right shoulder
1558,Right elbow side swipe injury
1559,Right elbow stiffness
1560,Right facial weakness - lower segment
1561,Right hand & wrist weakness
1562,Right hand - fine motor skills affected
1563,Right hand functional tremors
1564,Right hand weakness
1565,Right index finger pain
1566,Right LL generalised swelling
1567,Right LL weakness
1568,Right MCA Infarct
1569,Right shoulder pain (Chronic)
1570,Right shoulder weakness
1571,Right side facial weakness
1572,Right sided hemiplegia
1573,Right sided incoordination
1574,Right sided weakness
1575,Right temporo-occipital infarct
1576,Right Trapezitis - Follow-up
1577,Right UL & LL weakness
1578,Right UL involuntary movements
1579,Right UL swelling
1580,Right UL weakness
1581,Right UL weakness - Perepheral neuropathy
1582,Right upperlimb weakness since birth
1583,Risk of fall
1584,Rt cerebral stroke 1.5 years
1585,S/P - Tendon transfer
1586,S/P ORIF + Debridement
1587,SCI with complete paraplegia ASIA A
1588,Sense of loss of balance
1589,sensory loss both LL below knee
1590,Severe balance deficit
1591,severe pain L3 + tenderness
1592,Short attention span
1593,Shoulder & neck pain
1594,Slipper slips out of foot
1595,Slow in writting
1596,Slowed movements
1597,Slowed speed of walking
1598,Slowed walking
1599,Slowing of movements
1600,Slowness of movement
1601,Slowness of thought
1602,Slowness of walk
1603,"slurred speech , Motor aphasia, anomia"
1604,Spastic gait
1605,Speech & swallowing deficit
1606,Speech abmormality
1607,Speech deficit
1608,Speech deficit- Improving
1609,Speech deficit- Motor aphasia
1610,Speech delay
1611,stiffness back
1612,Stiffness in limbs
1613,Stiffness in right UL
1614,Stiffness low back
1615,Stiffness of left shoulder
1616,Stiffness Right knee
1617,Stool incontinence
1618,Stooped posture
1619,Stroke - 2017 In USA
1620,Stroke follow up
1621,Swallowing deficit - NGT
1622,swallowing difficulty
1623,tendency to fall with walker & AFO
1624,Tendency to loose balance
1625,Tightness both LL & Right UL
1626,Tingling both LL
1627,Tingling left ulnar border volar surface hand & last 2 digits
1628,Tingling sensation LL
1629,Tinitus
1630,Tip -toe walking
1631,To rule out any other neurological problem
1632,UL incoordination
1633,UL moderate inco-ordinated
1634,UL& LL incordination
1635,unable Sit to stand independently
1636,Unable to anterior bend or turn
1637,Unable to bend down
1638,Unable to button shirt
1639,Unable to completely close right fist
1640,Unable to do UL ADL
1641,Unable to follow simple verbal commands
1642,Unable to lift weights left UL
1643,Unable to move both LL
1644,Unable to move both lower limbs
1645,Unable to move left LL
1646,Unable to move left UL
1647,Unable to move left UL & LL
1648,Unable to move right UL & LL
3076,Frozen Shoulder
1649,Unable to Open mouth for long
1650,Unable to perform any self care
1651,Unable to perform overhead activities with left arm
1652,Unable to perform simple mathematical calculations
1653,Unable to perform UL ADL activities
1654,Unable to perform Upper-limb ADL
1655,Unable to play badminton
1656,Unable to sit
1657,Unable to sit cross-legged
1658,Unable to sit independently
1659,Unable to sit to stand
1660,Unable to sit to stand independently
1661,Unable to sit without support
1662,Unable to squat
1663,Unable to stand
1664,Unable to stand / walk even with support
1665,Unable to stand / walk on her own
1666,Unable to stand independently
1667,Unable to stand or walk independently
1668,Unable to to fine hand functions Rt hand
1669,Unable to use left hand for ADL
1670,Unable to use left UL for ADL
1671,Unable to use right hand for ADL
1672,Unable to use Right UL for ADL
1673,Unable to use Right UL for ADL since 6 Months
1674,Unable to walk independently
1675,Unable to walk more than 1 km
1676,unable to walk with crutches
1677,Unable to walk with crutches since 1 year
1678,Undergoing cognitive training
1679,Upper limb inco-ordination
1680,vague pain UL & upper torso with shoulder girgle
1681,vascular parkinsonism
1682,Visual deficit
1683,Walks with B/L elbow crutches
1684,Walks with walker
1685,Was in incubator 21 days post birth
1686,weakness all 4 limbs
1687,weakness both ankles
1688,weakness both LL
1689,Weakness both lower limbs
1690,Weakness in left hand
1691,Weakness left great toe
1692,Weakness left hand
1693,Weakness left hand grip
1694,Weakness right hand
1695,Wheelchair bound
1696,William syndrome
1697,Word finding difficulty
1698,"Writing difficulty, typing difficulties"
1699,? BENIGN FASCICULATION SYNDROME
1700,? BIL CTS
1701,? COMMON MIGRAINE SINCE 1 YEAR
1702,? COUGH SYNCOPE
1703,? DIABETIC SIXTH NERVE PALSY
1704,? lt lateral medullary infarct
1705,? MCI ?? PROBABLE AD
7633,"No wheeze, No SOB"
1706,? MENIERES DISEASE - VERTIGO / TINNITUS /HEARING LOSS
1707,? MYOTONIC DYSTROPHICA
1708,? N M JUNCTION DISORDER - MG / ACHRAB  -19.3
1709,? NORMAL PRESSURE HYDROCEPHALUS
1710,? PSP ?? CBGD
1711,? SYNCOPE ? SEIZURE
1712,? TARDIVE DYSKINESIAS ?? COMPLEX MOTOR TIC
1713,? VESTIBULAR MIGRAINE
1714,?? FRONTAL VARIANT OF FTD
1715,??OROLINGUAL DYSTONIA -ONLY DURING EATING
1716,??PROBABLE AD
1717,?AION SINCE 10 DAYS ON TAPERING STEROID COURSE
1718,?BILATERAL CARPAL TUNNEL SYNDROME
1719,?BPPV
1720,?CLUSTER HEADASCHE ?? SINUSITIS RELARED HEADACHE/RT FRONTAL /PERIORBITAL HEADACHE /NO AUTONOMIC FEATURES
1721,?COMMON MIGRAINE
1722,?COMMON MIGRAINE /INTERMITTENT NEURALGIC PAIN
1723,?DEMENTIA OF ALZHEIMERS TYPE
1724,?ESSENTIAL TREMOR
